,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:14,,,
Крепеж,,,,,,,,
Анкерная техника,,,,,,,,
Болт высокопрочный 16 к.п.10.9,85 ,кг,"305,05",,Болт высокопрочный 27 к.п.10.9,100 ,кг,"287,66"
,,,,,,,,
Болт высокопрочный 20 к.п.10.9,100 ,кг,"257,66",,Болт высокопрочный 27 к.п.10.9,105 ,кг,332
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Болты (продолжение),,,,,Болт мебельный  6,100 ,кг,"107,39"
"Наим.,Диаметр",длина,Ед.изм,Цена,,Болт мебельный  6,110 ,кг,"106,02"
Болт высокопрочный 27 к.п.10.9,110 ,кг,0,,Болт мебельный  6,110 ,тыс.шт,"5547,96"
,,,,,Болт мебельный  6,110 ,тыс.шт,"7402,25"
Болт высокопрочный 27 к.п.10.9,110 ,кг,"275,11",,Болт мебельный  6,120 ,кг,"106,02"
,,,,,Болт мебельный  6,120 ,тыс.шт,"5983,41"
Болт высокопрочный 27 к.п.10.9,115 ,кг,332,,Болт мебельный  6,120 ,тыс.шт,"6233,74"
,,,,,Болт мебельный  6,120 ,тыс.шт,"7860,36"
Болт высокопрочный 27 к.п.10.9,120 ,кг,"295,81",,Болт мебельный  6,140 ,кг,"94,10"
,,,,,Болт мебельный  6,140 ,тыс.шт,"7507,78"
Болт высокопрочный 27 к.п.10.9,125 ,кг,332,,Болт мебельный  6,150 ,кг,"94,10"
,,,,,Болт мебельный  6,150 ,тыс.шт,"7602,72"
Болт высокопрочный 27 к.п.10.9,130 ,кг,"313,1",,Болт мебельный  6,16 ,кг,"112,22"
,,,,,Болт мебельный  6,16 ,тыс.шт,1960
Болт высокопрочный 27 к.п.10.9,140 ,кг,"298,87",,Болт мебельный  6,16 ,тыс.шт,"2085,22"
,,,,,Болт мебельный  6,20 ,кг,"112,22"
Болт высокопрочный 27 к.п.10.9,140 ,кг,"308,95",,Болт мебельный  6,20 ,тыс.шт,"2164,15"
,,,,,Болт мебельный  6,20 ,тыс.шт,"2205,75"
Болт высокопрочный 27 к.п.10.9,140 ,кг,332,,Болт мебельный  6,25 ,кг,"110,81"
,,,,,Болт мебельный  6,25 ,тыс.шт,"2145,62"
Болт высокопрочный 27 к.п.10.9,150 ,кг,"275,11",,Болт мебельный  6,25 ,тыс.шт,"2261,57"
,,,,,Болт мебельный  6,30 ; 35; 40,кг,"107,39"
Болт высокопрочный 27 к.п.10.9,160 ,кг,332,,Болт мебельный  6,40 ,тыс.шт,2691
,,,,,Болт мебельный  6,45 ,кг,"105,46"
Болт высокопрочный 27 к.п.10.9,170 ,кг,"275,11",,Болт мебельный  6,50 ,кг,"107,39"
,,,,,Болт мебельный  6,50 ,тыс.шт,"3298,99"
Болт высокопрочный 27 к.п.10.9,170 ,кг,"322,12",,Болт мебельный  6,50 ,тыс.шт,"3407,76"
,,,,,Болт мебельный  6,50 ,тыс.шт,"4688,36"
Болт высокопрочный 27 к.п.10.9,170 ; 180; 190; 200,кг,332,,Болт мебельный  6,55 ; 60,кг,"107,39"
,,,,,Болт мебельный  6,60 ,тыс.шт,"3573,42"
,70 ; 75; 80,,,,Болт мебельный  6,60 ,тыс.шт,"3594,32"
Болт высокопрочный 27 к.п.10.9,85 ,кг,"275,11",,Болт мебельный  6,70 ,кг,"107,39"
,,,,,Болт мебельный  6,70 ,тыс.шт,"3970,47"
Болт высокопрочный 27 к.п.10.9,85 ,кг,332,,Болт мебельный  6,70 ,тыс.шт,"4086,47"
,,,,,Болт мебельный  6,70 ,тыс.шт,"4294,98"
Болт высокопрочный 27 к.п.10.9,90 ,кг,"296,56",,Болт мебельный  6,70 ,тыс.шт,"5234,89"
,,,,,Болт мебельный  6,80 ; 90,кг,"107,39"
Болт высокопрочный 27 к.п.10.9,95 ,кг,332,,Болт мебельный  6 неконд,30 ,кг,"69,80"
,,,,,,,,
Болт высокопрочный 27 к.п.12.9,100 ,кг,332,,Болт мебельный  6 неконд,40 ,кг,"91,28"
,,,,,,,,
Болт высокопрочный 30 к.п.10.9,100 ,кг,"337,06",,Болт мебельный  6 неконд,50 ,кг,"80,54"
,,,,,,,,
