,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:53,,,
Трубы,,,,,,,,
ТРУБЫ ВОДОГАЗОПРОВ. ЧЕРНЫЕ ГОСТ 3262-75,,,,,,,,
15   Ст20,"1,5 ",т,479990,,24   Ст20,4 ,т,269990
15   Ст20,"2,5 ",т,389990,,25   Gr b     ASTM A106,6 ,т,129990
16   Ст10,"1,5 ",т,449990,,,,,
16   Ст10,"2,5 ",т,369990,,25   Ст10,"1,5 ",т,319990
16   Ст20,"1,5 ",т,449990,,25   Ст10,2 ,т,309990
16   Ст20,2 ,т,399990,,25   Ст10,3 ; 4,т,249990
16   Ст20,"2,5 ",т,369990,,25   Ст10,5 ,т,239990
16   Ст20,4 ,т,349990,,25   Ст20,"1,5 ",т,319990
18   Ст10,2 ,т,359990,,25   Ст20,2 ,т,309990
18   Ст10,"3,5 ",т,319990,,25   Ст20,"2,5 ",т,269990
18   Ст10,4 ,т,309990,,25   Ст20,"3 ; 3,5; 4",т,249990
18   Ст20,2 ,т,359990,,25   Ст20,5 ; 6,т,239990
18   Ст20,"2,5 ",т,339990,,25   Ст20,7 ,т,249990
18   Ст20,"3,5 ",т,319990,,26   Ст10,2 ,т,279990
18   Ст20,4 ,т,309990,,26   Ст10,3 ,т,249990
18   Ст20,5 ,т,299990,,26   Ст20,"2,5 ",т,259990
20   Gr b     ASTM A106,"1,5 ",т,199990,,26   Ст20,3 ,т,249990
,,,,,27   Ст10,3 ,т,249990
20   Gr b     ASTM A106,2 ,т,259990,,27   Ст10,4 ,т,239990
,,,,,27   Ст10,5 ,т,234990
20   Gr b     ASTM A106,"2,5 ",т,129990,,27   Ст20,2 ,т,309990
,,,,,27   Ст20,"2,5 ",т,269990
20   Gr b     ASTM A106,3 ,т,119990,,27   Ст20,3 ,т,249990
,,,,,27   Ст20,"3,2 ; 3,5",т,239990
20   Gr b     ASTM A106,"3,5 ",т,139990,,27   Ст20,5 ,т,234990
,,,,,27   Ст20,6 ,т,229990
20   Gr b     ASTM A106,5 ,т,119990,,28   Ст10,2 ,т,299990
,,,,,28   Ст10,3 ,т,244990
20   Ст10,"1,5 ",т,389990,,28   Ст20,"1,5 ",т,309990
20   Ст10,2 ,т,349990,,28   Ст20,2 ,т,299990
20   Ст10,3 ; 4,т,299990,,28   Ст20,"2,5 ",т,254990
20   Ст10,5 ,т,289990,,28   Ст20,3 ,т,244990
20   Ст20,"1,5 ",т,389990,,28   Ст20,"3,2 ",т,229990
20   Ст20,2 ,т,349990,,28   Ст20,"3,5 ",т,239990
20   Ст20,"2,5 ",т,319990,,28   Ст20,4 ,т,234990
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"ТРУБЫ Х/Д (тянутые,бесшовные) ГОСТ8734-75 (продолжение)",,,,,42   Ст20,"3 ; 3,5; 4; 5",т,209990
