,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:41,,,
Нержавейка,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ НИКЕЛЕСОД,,,,,,,,
,,,,,21.3   AISI 304 (08Х18Н10),"2,5 ",м,354
16.0   AISI 316L имп,"1,5 ",м,196,,,,,
,,,,,21.3   AISI 304 (08Х18Н10) имп,2 ,м,334
16.0   AISI 316L имп,"1,5 ",м,316,,,,,
,,,,,21.3   AISI 304 (08Х18Н10) имп,2 ,м,338
18.0   AISI 201 имп,1 ,м,100,,,,,
18.0   AISI 201 имп,"1,5 ",м,131,,21.3   AISI 304 (08Х18Н10) имп уценка,2 ,м,206
18.0   AISI 201 имп,"1,5 ",м,135,,,,,
18.0   AISI 304 (08Х18Н10),"1,5 ",м,185,,22.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,249
,,,,,,,,
18.0   AISI 304 (08Х18Н10),2 ,м,247,,22.0   AISI 304 (08Х18Н10) имп,2 ,м,342
,,,,,,,,
18.0   AISI 304 (08Х18Н10),2 ,м,251,,25.0   AISI 201,"1,5 ",м,199
,,,,,25.0   AISI 201,2 ,м,235
18.0   AISI 304 (08Х18Н10) имп,1 ,м,150,,25.0   AISI 201 имп,"1,2 ",м,153
,,,,,25.0   AISI 201 имп,"1,5 ",м,197
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,30.0   AISI 304 (08Х18Н10),2 ,м,428
Размер,стенка,Ед.изм,Цена,,,,,
25.0   AISI 201 имп,"1,5 ",м,199,,30.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,327
25.0   AISI 304 (08Х18Н10),1 ,м,185,,,,,
,,,,,30.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,331
25.0   AISI 304 (08Х18Н10),"1,2 ",м,228,,,,,
,,,,,30.0   AISI 304 (08Х18Н10) имп,2 ,м,428
25.0   AISI 304 (08Х18Н10),"2,5 ",м,505,,,,,
,,,,,30.0   AISI 304 (08Х18Н10) имп,2 ,м,429
25.0   AISI 304 (08Х18Н10),3 ,м,538,,,,,
,,,,,30.0   AISI 304 (08Х18Н10) имп,2 ,м,431
25.0   AISI 304 (08Х18Н10) имп,1 ,м,179,,,,,
,,,,,30.0   AISI 304 (08Х18Н10) уценка,2 ,м,295
25.0   AISI 304 (08Х18Н10) имп,1 ,м,185,,,,,
,,,,,32.0   AISI 201 имп,"1,5 ",м,249
25.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,272,,32.0   AISI 201 имп,"1,5 ",м,251
,,,,,32.0   AISI 201 имп,2 ,м,325
25.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,274,,32.0   AISI 304 (08Х18Н10),3 ,м,704
,,,,,,,,
25.0   AISI 304 (08Х18Н10) имп,2 ,м,347,,32.0   AISI 304 (08Х18Н10),3 ,м,708
,,,,,,,,
25.0   AISI 304 (08Х18Н10) имп,"2,5 ",м,505,,32.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,354
,,,,,,,,
25.0   AISI 304 (08Х18Н10) имп,"2,5 ",м,507,,32.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,358
,,,,,,,,
25.0   AISI 304 (08Х18Н10) имп,"2,5 ",м,510,,32.0   AISI 304 (08Х18Н10) имп,2 ,м,461
,,,,,,,,
25.0   AISI 304 (08Х18Н10) имп,3 ,м,542,,32.0   AISI 304 (08Х18Н10) имп,2 ,м,466
,,,,,,,,
25.0   AISI 304 (08Х18Н10) имп уценка,1 ,м,126,,32.0   AISI 304 (08Х18Н10) имп,"2,5 ",м,604
,,,,,,,,
25.0   AISI 304 (08Х18Н10) имп уценка,25 ,м,163,,32.0   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,225
,,,,,,,,
25.0   AISI 304 (08Х18Н10) неконд,"1,5 ",м,151,,32.0   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,227
,,,,,,,,
25.0   AISI 304 (08Х18Н10) неконд уценка,1 ,м,123,,33.0   AISI 304 (08Х18Н10),"1,5 ",м,336
,,,,,,,,
,,,,,33.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,336
25.0   AISI 304 (08Х18Н10) уценка,2 ,м,244,,,,,
,,,,,33.7   AISI 304 (08Х18Н10),3 ,м,742
25.0   AISI 304 (08Х18Н10) уценка,25 ,м,189,,,,,
,,,,,33.7   AISI 304 (08Х18Н10) имп,"1,5 ",м,366
25.0   AISI 316L,"1,5 ",м,468,,,,,
25.0   AISI 316L имп,"1,5 ",м,470,,33.7   AISI 304 (08Х18Н10) имп,2 ,м,480
,,,,,,,,
26.9   AISI 201 имп,"1,5 ",м,208,,33.7   AISI 304 (08Х18Н10) имп,2 ,м,482
26.9   AISI 201 имп,2 ,м,247,,,,,
26.9   AISI 201 имп,2 ,м,251,,33.7   AISI 304 (08Х18Н10) имп,"2,5 ",м,571
26.9   AISI 304 (08Х18Н10),"2,5 ",м,497,,,,,
,,,,,33.7   AISI 304 (08Х18Н10) имп,3 ,м,752
26.9   AISI 304 (08Х18Н10),3 ,м,571,,,,,
,,,,,33.7   AISI 304 (08Х18Н10) импорт уценка,"1,5 ",м,250
26.9   AISI 304 (08Х18Н10) имп,2 ,м,379,,,,,
,,,,,,,,
26.9   AISI 304 (08Х18Н10) имп,2 ,м,381,,35.0   AISI 304 (08Х18Н10),"1,5 ",м,428
,,,,,,,,
26.9   AISI 304 (08Х18Н10) имп,2 ,м,383,,35.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,393
,,,,,,,,
26.9   AISI 304 (08Х18Н10) имп,"2,5 ",м,499,,35.0   AISI 304 (08Х18Н10) уценка,"1,5 ",м,280
,,,,,,,,
26.9   AISI 304 (08Х18Н10) имп,3 ,м,571,,38.0   AISI 201,"1,5 ",м,273
,,,,,38.0   AISI 201 имп,"1,2 ",м,238
28.0   AISI 304 (08Х18Н10),"1,5 ",м,340,,38.0   AISI 201 имп,"1,2 ",м,242
,,,,,38.0   AISI 201 имп,"1,5 ",м,190
28.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,289,,38.0   AISI 201 имп,"1,5 ",м,273
,,,,,38.0   AISI 201 имп,"1,5 ",м,280
28.0   AISI 304 (08Х18Н10) имп уценка,2 ,м,219,,38.0   AISI 201 имп,2 ,м,321
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,42.4   AISI 304 (08Х18Н10) имп,"1,2 ",м,365
Размер,стенка,Ед.изм,Цена,,,,,
38.0   AISI 201 уценка,"1,5 ",м,178,,42.4   AISI 304 (08Х18Н10) имп,"1,5 ",м,468
,,,,,,,,
38.0   AISI 304 (08Х18Н10),1 ,м,265,,42.4   AISI 304 (08Х18Н10) имп,"1,5 ",м,470
,,,,,,,,
38.0   AISI 304 (08Х18Н10),"1,2 ",м,338,,42.4   AISI 304 (08Х18Н10) имп,"1,5 ",м,474
,,,,,,,,
38.0   AISI 304 (08Х18Н10),"1,2 ",м,340,,42.4   AISI 304 (08Х18Н10) имп,2 ,м,613
,,,,,,,,
38.0   AISI 304 (08Х18Н10),"1,5 ",м,431,,42.4   AISI 304 (08Х18Н10) имп,2 ,м,614
,,,,,,,,
38.0   AISI 304 (08Х18Н10),"2,5 ",м,693,,42.4   AISI 304 (08Х18Н10) имп,2 ,м,616
,,,,,,,,
38.0   AISI 304 (08Х18Н10),3 ,м,771,,42.4   AISI 304 (08Х18Н10) имп уценка,"1,2 ",м,296
,,,,,,,,
38.0   AISI 304 (08Х18Н10) имп,1 ,м,265,,42.4   AISI 304 (08Х18Н10) имп уценка,2 ,м,431
,,,,,,,,
38.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,340,,45.0   AISI 304 (08Х18Н10),3 ,м,1013
,,,,,,,,
38.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,427,,45.0   AISI 304 (08Х18Н10),3 ,м,1017
,,,,,,,,
38.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,428,,45.0   AISI 304 (08Х18Н10) имп,3 ,м,1017
,,,,,,,,
38.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,431,,48.3   AISI 201 имп,"1,5 ",м,388
,,,,,48.3   AISI 304 (08Х18Н10),"2,5 ",м,875
38.0   AISI 304 (08Х18Н10) имп,2 ,м,548,,,,,
,,,,,48.3   AISI 304 (08Х18Н10),3 ,м,1101
38.0   AISI 304 (08Х18Н10) имп,2 ,м,551,,,,,
,,,,,48.3   AISI 304 (08Х18Н10),3 ,м,1103
38.0   AISI 304 (08Х18Н10) имп,2 ,м,554,,,,,
,,,,,48.3   AISI 304 (08Х18Н10) имп,"1,5 ",м,545
38.0   AISI 304 (08Х18Н10) имп уценка,"1,2 ",м,223,,,,,
,,,,,48.3   AISI 304 (08Х18Н10) имп,2 ,м,697
38.0   AISI 304 (08Х18Н10) уценка,"1,2 ",м,223,,,,,
,,,,,48.3   AISI 304 (08Х18Н10) имп,2 ,м,701
38.0   AISI 316L имп,"1,5 ",м,678,,,,,
,,,,,48.3   AISI 304 (08Х18Н10) имп,"2,5 ",м,875
40.0   AISI 201 имп,"1,5 ",м,305,,,,,
40.0   AISI 201 имп,2 ,м,417,,48.3   AISI 304 (08Х18Н10) имп,3 ,м,1103
40.0   AISI 304 (08Х18Н10),"1,5 ",м,449,,,,,
,,,,,50.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,528
40.0   AISI 304 (08Х18Н10),"1,5 ",м,493,,,,,
,,,,,50.0   AISI 304 (08Х18Н10) уценка,50 ,м,504
40.0   AISI 304 (08Х18Н10),3 ,м,830,,,,,
,,,,,50.0   AISI 304 (08Х18Н10) уценка,50 ,м,580
40.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,451,,,,,
,,,,,50.8   AISI 201,"1,5 ",м,415
40.0   AISI 304 (08Х18Н10) имп,2 ,м,515,,50.8   AISI 201 имп,"1,2 ",м,303
,,,,,50.8   AISI 201 имп,"1,5 ",м,415
40.0   AISI 304 (08Х18Н10) имп,3 ,м,830,,50.8   AISI 201 имп,2 ,м,490
,,,,,50.8   AISI 201 имп уценка,"1,2 ",м,203
40.0   AISI 304 (08Х18Н10) уценка,"1,5 ",м,297,,,,,
,,,,,50.8   AISI 304 (08Х18Н10),"1,2 ",м,339
40.0   AISI 304 (08Х18Н10) уценка,"1,5 ",м,339,,,,,
,,,,,50.8   AISI 304 (08Х18Н10),"1,2 ",м,465
42.4   AISI 201,2 ,м,383,,,,,
42.4   AISI 201 имп,"1,2 ",м,257,,50.8   AISI 304 (08Х18Н10),"1,5 ",м,571
42.4   AISI 201 имп,"1,5 ",м,344,,,,,
42.4   AISI 201 имп,2 ,м,383,,50.8   AISI 304 (08Х18Н10),3 ,м,1053
42.4   AISI 304 (08Х18Н10),"1,5 ",м,470,,,,,
,,,,,50.8   AISI 304 (08Х18Н10),3 ,м,1054
42.4   AISI 304 (08Х18Н10),"1,5 ",м,474,,,,,
,,,,,50.8   AISI 304 (08Х18Н10) имп,"1,2 ",м,339
42.4   AISI 304 (08Х18Н10),3 ,м,946,,,,,
,,,,,50.8   AISI 304 (08Х18Н10) имп,"1,2 ",м,465
42.4   AISI 304 (08Х18Н10),3 ,м,948,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,60.3   AISI 316L имп,"1,5 ",м,1140
Размер,стенка,Ед.изм,Цена,,,,,
50.8   AISI 304 (08Х18Н10) имп,"1,5 ",м,567,,63.5   AISI 304 (08Х18Н10) имп,"1,5 ",м,714
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп,"1,5 ",м,569,,63.5   AISI 304 (08Х18Н10) имп,2 ,м,859
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп,"1,5 ",м,571,,63.5   AISI 304 (08Х18Н10) имп,"2,5 ",м,988
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп,2 ,м,747,,63.5   AISI 304 (08Х18Н10) имп,3 ,м,1473
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп,2 ,м,749,,63.5   AISI 316L имп,"1,5 ",м,1237
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп,2 ,м,752,,70.0   AISI 304 (08Х18Н10),2 ,м,1110
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп уценка,"1,2 ",м,301,,70.0   AISI 304 (08Х18Н10),2 ,м,1168
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,345,,70.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,868
,,,,,,,,
50.8   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,353,,70.0   AISI 304 (08Х18Н10) имп,2 ,м,1110
,,,,,,,,
50.8   AISI 316L имп,"1,5 ",м,1065,,76.1   AISI 201 имп,"1,5 ",м,614
,,,,,76.1   AISI 304 (08Х18Н10),2 ,м,1053
52.0   AISI 304 (08Х18Н10),1 ,м,300,,,,,
,,,,,76.1   AISI 304 (08Х18Н10),4 ,м,2331
52.0   AISI 304 (08Х18Н10),1 ,м,385,,,,,
,,,,,76.1   AISI 304 (08Х18Н10) имп,"1,5 ",м,830
52.0   AISI 304 (08Х18Н10),"1,5 ",м,650,,,,,
,,,,,76.1   AISI 304 (08Х18Н10) имп,3 ,м,1780
52.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,650,,,,,
,,,,,76.1   AISI 304 (08Х18Н10) имп,4 ,м,2331
52.0   AISI 304 (08Х18Н10) имп уценка,1 ,м,309,,,,,
,,,,,76.1   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,580
52.0   AISI 304 (08Х18Н10) уценка,"1,5 ",м,423,,,,,
,,,,,76.1   AISI 304 (08Х18Н10) имп уценка,2 ,м,768
53.0   AISI 304 (08Х18Н10),"1,5 ",м,664,,,,,
,,,,,76.1   AISI 304 (08Х18Н10) уценка,"1,5 ",м,580
53.0   AISI 304 (08Х18Н10) уценка,"1,5 ",м,428,,,,,
,,,,,76.1   AISI 304 (08Х18Н10) уценка,2 ,м,768
54.0   AISI 304 (08Х18Н10) имп,2 ,м,739,,,,,
,,,,,76.1   AISI 316L имп,"1,5 ",м,1334
54.0   AISI 304 (08Х18Н10) имп,2 ,м,749,,,,,
,,,,,80.0   AISI 304 (08Х18Н10) уценка,80 ,м,886
57.0   AISI 304 (08Х18Н10),2 ,м,887,,,,,
,,,,,85.0   AISI 304 (08Х18Н10),2 ,м,1475
57.0   AISI 304 (08Х18Н10),2 ,м,889,,,,,
,,,,,85.0   AISI 304 (08Х18Н10) имп,2 ,м,1475
57.0   AISI 304 (08Х18Н10),3 ,м,1306,,,,,
,,,,,85.0   AISI 304 (08Х18Н10) уценка,2 ,м,955
57.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,613,,,,,
,,,,,88.9   AISI 304 (08Х18Н10),"1,5 ",м,995
57.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,618,,,,,
,,,,,88.9   AISI 304 (08Х18Н10),3 ,м,2066
57.0   AISI 304 (08Х18Н10) имп,2 ,м,887,,,,,
,,,,,88.9   AISI 304 (08Х18Н10),3 ,м,2071
60.0   AISI 304 (08Х18Н10) имп уценка,60 ,м,642,,,,,
,,,,,88.9   AISI 304 (08Х18Н10) имп,3 ,м,2066
60.3   AISI 304 (08Х18Н10),3 ,м,1392,,,,,
,,,,,88.9   AISI 304 (08Х18Н10) имп,3 ,м,2071
60.3   AISI 304 (08Х18Н10),3 ,м,1394,,,,,
,,,,,88.9   AISI 304 (08Х18Н10) имп,4 ,м,2846
60.3   AISI 304 (08Х18Н10) имп,"1,5 ",м,680,,,,,
,,,,,88.9   AISI 304 (08Х18Н10) уценка,"1,5 ",м,650
60.3   AISI 304 (08Х18Н10) имп,2 ,м,875,,,,,
,,,,,101.6   AISI 304 (08Х18Н10),"1,5 ",м,1140
60.3   AISI 304 (08Х18Н10) имп уценка,2 ,м,595,,,,,
,,,,,101.6   AISI 304 (08Х18Н10),"1,5 ",м,1150
60.3   AISI 304 (08Х18Н10) уценка,"1,5 ",м,515,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,154.0   AISI 304 (08Х18Н10) имп,2 ,м,3020
Размер,стенка,Ед.изм,Цена,,,,,
101.6   AISI 304 (08Х18Н10),2 ,м,1489,,154.0   AISI 304 (08Х18Н10) имп уценка,2 ,м,1385
,,,,,,,,
101.6   AISI 304 (08Х18Н10),2 ,м,1498,,154.0   AISI 304 (08Х18Н10) имп уценка,2 ,м,1727
,,,,,,,,
101.6   AISI 304 (08Х18Н10),3 ,м,2371,,159.0   AISI 304 (08Х18Н10) имп,2 ,м,2308
,,,,,,,,
101.6   AISI 304 (08Х18Н10),4 ,м,2923,,159.0   AISI 304 (08Х18Н10) имп,3 ,м,3631
,,,,,,,,
101.6   AISI 304 (08Х18Н10) имп неконд,2 ,м,1030,,159.0   AISI 304 (08Х18Н10) имп,3 ,м,3641
,,,,,,,,
101.6   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,813,,159.0   AISI 304 (08Х18Н10) уценка,2 ,м,1472
,,,,,,,,
101.6   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,821,,168.3   AISI 304 (08Х18Н10) имп,2 ,м,2410
,,,,,,,,
101.6   AISI 304 (08Х18Н10) неконд,2 ,м,1030,,204.0   AISI 304 (08Х18Н10) имп,2 ,м,2742
,,,,,,,,
101.6   AISI 304 (08Х18Н10) уценка,"1,5 ",м,813,,204.0   AISI 304 (08Х18Н10) имп,2 ,м,2753
,,,,,,,,
101.6   AISI 304 (08Х18Н10) уценка,"1,5 ",м,821,,204.0   AISI 304 (08Х18Н10) имп уценка,2 ,м,1921
,,,,,,,,
101.6   AISI 304 (08Х18Н10) уценка,2 ,м,1039,,219.1   AISI 304 (08Х18Н10) имп,2 ,м,3767
,,,,,,,,
104.0   AISI 304 (08Х18Н10),2 ,м,1793,,219.1   AISI 304 (08Х18Н10) имп,2 ,м,3787
,,,,,,,,
104.0   AISI 304 (08Х18Н10) имп,2 ,м,1609,,219.1   AISI 304 (08Х18Н10) имп уценка,2 ,м,2326
,,,,,,,,
104.0   AISI 304 (08Х18Н10) имп уценка,2 ,м,1213,,219.1   AISI 304 (08Х18Н10) имп уценка,2 ,м,2331
,,,,,,,,
104.0   AISI 304 (08Х18Н10) уценка,2 ,м,1222,,273.0   AISI 304 (08Х18Н10),4 ,м,8596
,,,,,,,,
108.0   AISI 304 (08Х18Н10),2 ,м,1673,,273.0   AISI 304 (08Х18Н10) имп,3 ,м,6452
,,,,,,,,
108.0   AISI 304 (08Х18Н10),3 ,м,2807,,273.0   AISI 304 (08Х18Н10) имп,3 ,м,6462
,,,,,,,,
108.0   AISI 304 (08Х18Н10),3 ,м,2817,,273.0   AISI 304 (08Х18Н10) имп,4 ,м,8576
,,,,,,,,
108.0   AISI 304 (08Х18Н10),4 ,м,3829,,304.0   AISI 304 (08Х18Н10) имп,2 ,м,5415
,,,,,,,,
108.0   AISI 304 (08Х18Н10),4 ,м,3839,,323.9   AISI 304 (08Х18Н10) имп,2 ,м,5396
,,,,,,,,
108.0   AISI 304 (08Х18Н10) уценка,2 ,м,1132,,323.9   AISI 304 (08Х18Н10) имп,3 ,м,7665
,,,,,,,,
114.3   AISI 304 (08Х18Н10),2 ,м,1595,,323.9   AISI 304 (08Х18Н10) имп,3 ,м,7674
,,,,,,,,
114.3   AISI 304 (08Х18Н10),4 ,м,3515,,323.9   AISI 304 (08Х18Н10) имп,4 ,м,9275
,,,,,,,,
114.3   AISI 304 (08Х18Н10),4 ,м,3534,,406.4   AISI 304 (08Х18Н10) имп,4 ,м,12028
,,,,,,,,
129.0   AISI 304 (08Х18Н10),2 ,м,1965,,10.0   AISI 201 имп,1 ,м,71
,,,,,10.0   AISI 201 имп,1 ,м,74
129.0   AISI 304 (08Х18Н10) имп уценка,2 ,м,1544,,10.0   AISI 201 имп,"1,5 ",м,100
,,,,,10.0   AISI 201 имп,"1,5 ",м,90
129.0   AISI 304 (08Х18Н10) уценка,2 ,м,1147,,10.0   AISI 304 (08Х18Н10),1 ,м,99
,,,,,,,,
129.0   AISI 304 (08Х18Н10) уценка,2 ,м,1544,,10.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,158
,,,,,,,,
139.7   AISI 304 (08Х18Н10),3 ,м,3185,,10.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,160
,,,,,,,,
139.7   AISI 304 (08Х18Н10) имп уценка,2 ,м,1313,,15.0   AISI 201 имп,1 ,м,100
,,,,,15.0   AISI 201 имп,1 ,м,99
139.7   AISI 304 (08Х18Н10) имп уценка,2 ,м,1319,,15.0   AISI 201 имп,"1,5 ",м,152
,,,,,15.0   AISI 304 (08Х18Н10),"1,2 ",м,164
154.0   AISI 304 (08Х18Н10) имп,2 ,м,2216,,,,,
,,,,,15.0   AISI 304 (08Х18Н10) имп,1 ,м,128
154.0   AISI 304 (08Х18Н10) имп,2 ,м,2226,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,25.0   AISI 304 (08Х18Н10),1 ,м,225
Размер,стенка,Ед.изм,Цена,,,,,
15.0   AISI 304 (08Х18Н10) имп,1 ,м,130,,25.0   AISI 304 (08Х18Н10),"1,2 ",м,286
,,,,,,,,
15.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,164,,25.0   AISI 304 (08Х18Н10),"1,5 ",м,342
,,,,,,,,
15.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,166,,25.0   AISI 304 (08Х18Н10),"1,5 ",м,348
,,,,,,,,
15.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,171,,25.0   AISI 304 (08Х18Н10),"1,5 ",м,411
,,,,,,,,
15.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,195,,25.0   AISI 304 (08Х18Н10),2 ,м,447
,,,,,,,,
15.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,197,,25.0   AISI 304 (08Х18Н10),3 ,м,650
,,,,,,,,
15.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,199,,25.0   AISI 304 (08Х18Н10) имп,1 ,м,223
,,,,,,,,
15.0   AISI 430 имп,1 ,м,119,,25.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,284
20.0   AISI 201,1 ,м,135,,,,,
20.0   AISI 201,"1,5 ",м,187,,25.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,342
20.0   AISI 201,"1,5 ",м,189,,,,,
20.0   AISI 201 имп,1 ,м,133,,25.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,346
20.0   AISI 201 имп,"1,2 ",м,162,,,,,
20.0   AISI 201 имп,"1,2 ",м,164,,25.0   AISI 304 (08Х18Н10) имп,2 ,м,447
20.0   AISI 201 имп,"1,5 ",м,187,,,,,
20.0   AISI 201 имп,"1,5 ",м,189,,25.0   AISI 304 (08Х18Н10) имп,2 ,м,449
20.0   AISI 201 имп,2 ,м,230,,,,,
20.0   AISI 304 (08Х18Н10),"1,2 ",м,213,,25.0   AISI 304 (08Х18Н10) имп,2 ,м,451
,,,,,,,,
20.0   AISI 304 (08Х18Н10),"1,5 ",м,263,,25.0   AISI 304 (08Х18Н10) имп,3 ,м,650
,,,,,,,,
20.0   AISI 304 (08Х18Н10),"1,5 ",м,265,,25.0   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,242
,,,,,,,,
20.0   AISI 304 (08Х18Н10),"1,5 ",м,268,,25.0   AISI 430 имп,1 ,м,171
,,,,,30.0   AISI 201,"1,5 ",м,296
20.0   AISI 304 (08Х18Н10) имп,1 ,м,171,,30.0   AISI 201,"1,5 ",м,298
,,,,,30.0   AISI 201 имп,1 ,м,208
20.0   AISI 304 (08Х18Н10) имп,1 ,м,172,,30.0   AISI 201 имп,"1,2 ",м,228
,,,,,30.0   AISI 201 имп,"1,5 ",м,296
20.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,213,,30.0   AISI 201 имп,"1,5 ",м,298
,,,,,30.0   AISI 201 имп,2 ,м,341
20.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,215,,30.0   AISI 201 имп уценка,1 ,м,176
,,,,,,,,
20.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,263,,30.0   AISI 201 имп уценка,1 ,м,178
,,,,,,,,
20.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,265,,30.0   AISI 304 (08Х18Н10),"1,2 ",м,110
,,,,,,,,
20.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,268,,30.0   AISI 304 (08Х18Н10),3 ,м,840
,,,,,,,,
20.0   AISI 304 (08Х18Н10) имп,2 ,м,344,,30.0   AISI 304 (08Х18Н10) имп,1 ,м,113
,,,,,,,,
20.0   AISI 304 (08Х18Н10) имп,2 ,м,346,,30.0   AISI 304 (08Х18Н10) имп,1 ,м,286
,,,,,,,,
20.0   AISI 430 имп,1 ,м,133,,30.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,307
20.0   AISI 430 имп,"1,2 ",м,171,,,,,
20.0   AISI 430 имп,"1,5 ",м,214,,30.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,310
20.0   AISI 430 имп уценка,1 ,м,93,,,,,
,,,,,30.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,418
20.0   AISI 430 имп уценка,"1,5 ",м,153,,,,,
,,,,,30.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,420
25.0   AISI 201,1 ,м,158,,,,,
25.0   AISI 201 имп,1 ,м,158,,30.0   AISI 304 (08Х18Н10) имп,2 ,м,538
25.0   AISI 201 имп,1 ,м,168,,,,,
25.0   AISI 201 имп,"1,2 ",м,197,,30.0   AISI 304 (08Х18Н10) имп,2 ,м,540
25.0   AISI 201 имп,"1,2 ",м,199,,,,,
25.0   AISI 201 имп,"1,5 ",м,241,,30.0   AISI 304 (08Х18Н10) имп уценка,1 ,м,286
25.0   AISI 201 имп,2 ,м,291,,,,,
25.0   AISI 201 имп,2 ,м,293,,30.0   AISI 430 имп,1 ,м,223
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,50.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,677
Размер,стенка,Ед.изм,Цена,,,,,
30.0   AISI 430 имп,"1,2 ",м,268,,50.0   AISI 304 (08Х18Н10) имп,2 ,м,903
30.0   AISI 430 имп,"1,5 ",м,200,,,,,
30.0   AISI 430 имп,"1,5 ",м,310,,50.0   AISI 304 (08Х18Н10) имп,2 ,м,907
30.0   AISI 430 имп уценка,1 ,м,140,,,,,
,,,,,50.0   AISI 304 (08Х18Н10) имп,2 ,м,911
35.0   AISI 201 имп,"1,5 ",м,300,,,,,
35.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,482,,50.0   AISI 304 (08Х18Н10) имп,4 ,м,2191
,,,,,,,,
35.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,484,,50.0   AISI 430 имп,"1,5 ",м,519
,,,,,50.0   AISI 430 имп,2 ,м,642
35.0   AISI 430 имп,"1,5 ",м,334,,60.0   AISI 201 имп,2 ,м,767
