,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:51,,,
Сортовой прокат (цена от 5 т.),,,,,,,,
АРМАТУРА,,,,,,,,
12,,т,58990,,6.5 6м,,т,71290
12 6м,,т,58290,,6.5 6м,,т,71490
12 6м,,т,58490,,6.5 6м,,т,71990
12 6м,,т,58990,,8,,т,55990
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ШВЕЛЛЕР (продолжение),,,,,40,Ш1 ; Ш2; Ш5; Ш6,теор.т,79900
Размеры,Хар-ка,Ед.изм,Цена,,40 н/д,Б2 ,т,80400
8,,т,56290,,40 н/д,Ш1 ,теор.т,79400
8,,т,56490,,45,Б1 ; Б2,теор.т,79800
8,,т,56990,,45,М ,теор.т,134990
8 6м,,т,54290,,45,Ш1 ; Ш2,теор.т,86100
8 6м,,т,54490,,50,Б1 ; Б2; Б3,теор.т,79800
8 6м,,т,54990,,50,Ш1 ,теор.т,79900
8 6м,,т,55990,,50,Ш2 ; Ш3,теор.т,84800
БАЛКИ ДВУТАВРОВЫЕ,,,,,50 н/д,Ш1 ,т,79400
Размеры,Хар-ка,Ед.изм,Цена,,55,Б1 ; Б2,т,79900
10, ,т,99690,,60,Б1 ,теор.т,79900
10, ,т,99990,,60,Б2 ,теор.т,84800
10,Б1 ,т,99490,,60,Ш1 ,теор.т,92800
10,Б1 ,т,99990,,60,Ш2 ; Ш3; Ш4,теор.т,94300
12, ,т,101990,,70,Б1 ,т,81900
12,Б1 ,т,98490,,70,Б1 ,теор.т,82400
12,Б1 ,т,98990,,70,Б2 ; Б3; Б4,теор.т,83000
12,Б2 ,т,99990,,70,Ш1 ,теор.т,91300
14, ,т,107990,,70,Ш2 ,теор.т,92800
14,Б1 ,т,99990,,70,Ш3 ; Ш4,теор.т,93300
14,Б2 ,т,102990,,70 н/д,Ш2 ,теор.т,77200
16,Б1 ,т,102990,,10, ,т,105990
16,Б2 ,т,100990,,10,Б1 ,т,109990
16 н/д,Б1 ,т,100990,,12, ,т,105990
18, ,теор.т,99690,,12,Б1 ,т,101990
18, ,теор.т,99990,,12,Б2 ,т,104990
18,Б1 ,т,101490,,14,Б1 ,т,106990
18,Б1 ; Б2,т,101990,,16,Б1 ,т,109990
20,Б1 ,теор.т,92900,,16,Б2 ,т,105990
20,Б1 ; Б2,теор.т,93400,,18, ,теор.т,107990
20,К1 ,теор.т,82800,,18,Б1 ,т,109990
20,К1 ; К2; Ш1,теор.т,83300,,20,Б1 ; Б2,теор.т,99300
20,Ш1 ; Ш2,теор.т,83800,,20,К1 ; К2; К3,теор.т,89200
24,М ,теор.т,133990,,20,Ш1 ; Ш2,теор.т,89700
